experiment_family,run_root,run_name,run_directory,dataset_path,dataset_name,cleaned_dataset_path,feature_set_name,prediction_context,target_kind,selection_scope,subset_column,subset_value,tuning_applied,source_table,model_name,model_display_name,validation_macro_f1,validation_accuracy,test_macro_f1,test_accuracy,validation_r2,test_r2,validation_mae,test_mae,validation_feature_columns_before_encoding,test_feature_columns_before_encoding,best_params,is_best_validation_in_scope,is_best_test_in_scope
classification_stratified,qubit_stratified,20260313_203727,experiments/qubit_stratified/20260313_203727,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,enhanced_topology,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,9.0,False,experiments/qubit_stratified/20260313_203727/qubit_model_comparison.csv,dummy_most_frequent,Dummy Most Frequent,0.3348039215686274,0.5033161385408991,0.3348017621145374,0.5033112582781457,,,,,18.0,18.0,,False,False
classification_stratified,qubit_stratified,20260313_203727,experiments/qubit_stratified/20260313_203727,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,enhanced_topology,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,9.0,False,experiments/qubit_stratified/20260313_203727/qubit_model_comparison.csv,logistic_regression,Logistic Regression,0.5027228591353479,0.5136330140014739,0.45647128245476,0.4613686534216336,,,,,18.0,18.0,,True,False
classification_stratified,qubit_stratified,20260313_203727,experiments/qubit_stratified/20260313_203727,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,enhanced_topology,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,9.0,False,experiments/qubit_stratified/20260313_203727/qubit_model_comparison.csv,random_forest,Random Forest,0.4761074879490479,0.4782608695652174,0.486755743084857,0.4878587196467991,,,,,18.0,18.0,,False,True
classification_stratified,qubit_stratified,20260313_203727,experiments/qubit_stratified/20260313_203727,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,enhanced_topology,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,9.0,False,experiments/qubit_stratified/20260313_203727/qubit_model_comparison.csv,xgboost,XGBoost,0.48206106870229,0.4826823876197494,0.4852900299904908,0.4856512141280353,,,,,18.0,18.0,,False,False
classification_stratified,qubit_stratified,20260313_203727,experiments/qubit_stratified/20260313_203727,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,enhanced_topology,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,10.0,False,experiments/qubit_stratified/20260313_203727/qubit_model_comparison.csv,dummy_most_frequent,Dummy Most Frequent,0.3344693281402142,0.5025603511338698,0.3343065693430657,0.5021929824561403,,,,,18.0,18.0,,False,False
classification_stratified,qubit_stratified,20260313_203727,experiments/qubit_stratified/20260313_203727,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,enhanced_topology,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,10.0,False,experiments/qubit_stratified/20260313_203727/qubit_model_comparison.csv,logistic_regression,Logistic Regression,0.4936668526740584,0.4974396488661302,0.4899626517273576,0.4956140350877193,,,,,18.0,18.0,,False,True
classification_stratified,qubit_stratified,20260313_203727,experiments/qubit_stratified/20260313_203727,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,enhanced_topology,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,10.0,False,experiments/qubit_stratified/20260313_203727/qubit_model_comparison.csv,random_forest,Random Forest,0.4988229391787588,0.4996342355523043,0.4747967479674796,0.4780701754385965,,,,,18.0,18.0,,True,False
classification_stratified,qubit_stratified,20260313_203727,experiments/qubit_stratified/20260313_203727,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,enhanced_topology,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,10.0,False,experiments/qubit_stratified/20260313_203727/qubit_model_comparison.csv,xgboost,XGBoost,0.4833943559438163,0.4835405998536942,0.4492409113875322,0.4495614035087719,,,,,18.0,18.0,,False,False
classification_stratified,qubit_stratified,20260313_203727,experiments/qubit_stratified/20260313_203727,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,enhanced_topology,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,11.0,False,experiments/qubit_stratified/20260313_203727/qubit_model_comparison.csv,dummy_most_frequent,Dummy Most Frequent,0.3362360909530721,0.5065597667638484,0.336231884057971,0.5065502183406113,,,,,18.0,18.0,,False,False
classification_stratified,qubit_stratified,20260313_203727,experiments/qubit_stratified/20260313_203727,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,enhanced_topology,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,11.0,False,experiments/qubit_stratified/20260313_203727/qubit_model_comparison.csv,logistic_regression,Logistic Regression,0.4788096482062,0.4912536443148688,0.4925779947840069,0.5065502183406113,,,,,18.0,18.0,,False,False
classification_stratified,qubit_stratified,20260313_203727,experiments/qubit_stratified/20260313_203727,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,enhanced_topology,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,11.0,False,experiments/qubit_stratified/20260313_203727/qubit_model_comparison.csv,random_forest,Random Forest,0.5147218163281964,0.5167638483965015,0.5160252272412127,0.517467248908297,,,,,18.0,18.0,,False,True
classification_stratified,qubit_stratified,20260313_203727,experiments/qubit_stratified/20260313_203727,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,enhanced_topology,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,11.0,False,experiments/qubit_stratified/20260313_203727/qubit_model_comparison.csv,xgboost,XGBoost,0.5202498479165769,0.5211370262390671,0.504345545994136,0.5043668122270742,,,,,18.0,18.0,,True,False
classification_stratified,qubit_stratified,20260313_203727,experiments/qubit_stratified/20260313_203727,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,enhanced_topology,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,12.0,False,experiments/qubit_stratified/20260313_203727/qubit_model_comparison.csv,dummy_most_frequent,Dummy Most Frequent,0.3362658846529814,0.5066273932253313,0.3357771260997067,0.5055187637969095,,,,,18.0,18.0,,False,False
classification_stratified,qubit_stratified,20260313_203727,experiments/qubit_stratified/20260313_203727,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,enhanced_topology,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,12.0,False,experiments/qubit_stratified/20260313_203727/qubit_model_comparison.csv,logistic_regression,Logistic Regression,0.4608242391979416,0.4727540500736377,0.4847341954022988,0.4966887417218543,,,,,18.0,18.0,,False,False
classification_stratified,qubit_stratified,20260313_203727,experiments/qubit_stratified/20260313_203727,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,enhanced_topology,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,12.0,False,experiments/qubit_stratified/20260313_203727/qubit_model_comparison.csv,random_forest,Random Forest,0.4691353637300544,0.4734904270986745,0.4977531397174254,0.5011037527593819,,,,,18.0,18.0,,False,True
classification_stratified,qubit_stratified,20260313_203727,experiments/qubit_stratified/20260313_203727,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,enhanced_topology,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,12.0,False,experiments/qubit_stratified/20260313_203727/qubit_model_comparison.csv,xgboost,XGBoost,0.4736228371899104,0.4742268041237113,0.4875565610859728,0.4878587196467991,,,,,18.0,18.0,,True,False
classification_stratified,qubit_stratified,20260313_203727,experiments/qubit_stratified/20260313_203727,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,enhanced_topology,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,13.0,False,experiments/qubit_stratified/20260313_203727/qubit_model_comparison.csv,dummy_most_frequent,Dummy Most Frequent,0.3352855051244509,0.5044052863436124,0.3352855051244509,0.5044052863436124,,,,,18.0,18.0,,False,False
classification_stratified,qubit_stratified,20260313_203727,experiments/qubit_stratified/20260313_203727,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,enhanced_topology,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,13.0,False,experiments/qubit_stratified/20260313_203727/qubit_model_comparison.csv,logistic_regression,Logistic Regression,0.4748432236891984,0.4772393538913362,0.5192941176470588,0.5242290748898678,,,,,18.0,18.0,,False,True
classification_stratified,qubit_stratified,20260313_203727,experiments/qubit_stratified/20260313_203727,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,enhanced_topology,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,13.0,False,experiments/qubit_stratified/20260313_203727/qubit_model_comparison.csv,random_forest,Random Forest,0.5061383061383061,0.5066079295154186,0.5065983542928116,0.5066079295154186,,,,,18.0,18.0,,False,False
classification_stratified,qubit_stratified,20260313_203727,experiments/qubit_stratified/20260313_203727,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,enhanced_topology,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,13.0,False,experiments/qubit_stratified/20260313_203727/qubit_model_comparison.csv,xgboost,XGBoost,0.5146086679911902,0.5146842878120411,0.4801762114537445,0.4801762114537445,,,,,18.0,18.0,,True,False
classification_stratified,qubit_stratified,20260313_203727,experiments/qubit_stratified/20260313_203727,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,enhanced_topology,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,14.0,False,experiments/qubit_stratified/20260313_203727/qubit_model_comparison.csv,dummy_most_frequent,Dummy Most Frequent,0.3354399611084103,0.5047549378200439,0.3352769679300291,0.5043859649122807,,,,,18.0,18.0,,False,False
classification_stratified,qubit_stratified,20260313_203727,experiments/qubit_stratified/20260313_203727,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,enhanced_topology,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,14.0,False,experiments/qubit_stratified/20260313_203727/qubit_model_comparison.csv,logistic_regression,Logistic Regression,0.4912960134313568,0.4967081199707388,0.4907540355915241,0.4934210526315789,,,,,18.0,18.0,,False,False
classification_stratified,qubit_stratified,20260313_203727,experiments/qubit_stratified/20260313_203727,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,enhanced_topology,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,14.0,False,experiments/qubit_stratified/20260313_203727/qubit_model_comparison.csv,random_forest,Random Forest,0.5004429824443724,0.5018288222384785,0.5594968990900133,0.5614035087719298,,,,,18.0,18.0,,False,True
classification_stratified,qubit_stratified,20260313_203727,experiments/qubit_stratified/20260313_203727,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,enhanced_topology,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,14.0,False,experiments/qubit_stratified/20260313_203727/qubit_model_comparison.csv,xgboost,XGBoost,0.5105977407255387,0.5106071689831748,0.5526229728949849,0.5526315789473685,,,,,18.0,18.0,,True,False
classification_stratified,qubit_stratified,20260313_203727,experiments/qubit_stratified/20260313_203727,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,enhanced_topology,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,15.0,False,experiments/qubit_stratified/20260313_203727/qubit_model_comparison.csv,dummy_most_frequent,Dummy Most Frequent,0.3351298383145517,0.5040530582166544,0.3348017621145374,0.5033112582781457,,,,,18.0,18.0,,False,False
classification_stratified,qubit_stratified,20260313_203727,experiments/qubit_stratified/20260313_203727,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,enhanced_topology,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,15.0,False,experiments/qubit_stratified/20260313_203727/qubit_model_comparison.csv,logistic_regression,Logistic Regression,0.4805172479133174,0.4863669859985262,0.4616755793226381,0.4701986754966887,,,,,18.0,18.0,,False,False
classification_stratified,qubit_stratified,20260313_203727,experiments/qubit_stratified/20260313_203727,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,enhanced_topology,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,15.0,False,experiments/qubit_stratified/20260313_203727/qubit_model_comparison.csv,random_forest,Random Forest,0.4799407717097814,0.4812085482682388,0.4969744405038523,0.4988962472406181,,,,,18.0,18.0,,False,False
classification_stratified,qubit_stratified,20260313_203727,experiments/qubit_stratified/20260313_203727,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,enhanced_topology,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,15.0,False,experiments/qubit_stratified/20260313_203727/qubit_model_comparison.csv,xgboost,XGBoost,0.4867624810892587,0.4871039056742815,0.5109879106117963,0.5121412803532008,,,,,18.0,18.0,,True,True
classification_stratified,qubit_stratified,20260313_204505,experiments/qubit_stratified/20260313_204505,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,5.0,False,experiments/qubit_stratified/20260313_204505/qubit_model_comparison.csv,dummy_most_frequent,Dummy Most Frequent,0.3380350194552529,0.5106539309331374,0.3381924198250728,0.5110132158590308,,,,,7.0,7.0,,False,False
classification_stratified,qubit_stratified,20260313_204505,experiments/qubit_stratified/20260313_204505,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,5.0,False,experiments/qubit_stratified/20260313_204505/qubit_model_comparison.csv,logistic_regression,Logistic Regression,0.4303283791266372,0.5084496693607642,0.4589526229397612,0.5330396475770925,,,,,7.0,7.0,,False,False
classification_stratified,qubit_stratified,20260313_204505,experiments/qubit_stratified/20260313_204505,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,5.0,False,experiments/qubit_stratified/20260313_204505/qubit_model_comparison.csv,random_forest,Random Forest,0.5123978569383665,0.5172667156502572,0.5034893358246652,0.5088105726872246,,,,,7.0,7.0,,False,True
classification_stratified,qubit_stratified,20260313_204505,experiments/qubit_stratified/20260313_204505,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,5.0,False,experiments/qubit_stratified/20260313_204505/qubit_model_comparison.csv,xgboost,XGBoost,0.5348424931360383,0.5363703159441587,0.4879931556125921,0.4889867841409692,,,,,7.0,7.0,,True,False
classification_stratified,qubit_stratified,20260313_204505,experiments/qubit_stratified/20260313_204505,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,6.0,False,experiments/qubit_stratified/20260313_204505/qubit_model_comparison.csv,dummy_most_frequent,Dummy Most Frequent,0.3331704934049829,0.4996336996336996,0.3328445747800586,0.4989010989010989,,,,,7.0,7.0,,False,False
classification_stratified,qubit_stratified,20260313_204505,experiments/qubit_stratified/20260313_204505,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,6.0,False,experiments/qubit_stratified/20260313_204505/qubit_model_comparison.csv,logistic_regression,Logistic Regression,0.4770089649157595,0.4776556776556777,0.4919543118991111,0.4923076923076923,,,,,7.0,7.0,,False,False
classification_stratified,qubit_stratified,20260313_204505,experiments/qubit_stratified/20260313_204505,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,6.0,False,experiments/qubit_stratified/20260313_204505/qubit_model_comparison.csv,random_forest,Random Forest,0.4893597493721691,0.4893772893772893,0.4893971054871914,0.4901098901098901,,,,,7.0,7.0,,False,False
classification_stratified,qubit_stratified,20260313_204505,experiments/qubit_stratified/20260313_204505,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,6.0,False,experiments/qubit_stratified/20260313_204505/qubit_model_comparison.csv,xgboost,XGBoost,0.5083869139344988,0.5084249084249084,0.5246110982122127,0.5252747252747253,,,,,7.0,7.0,,True,True
classification_stratified,qubit_stratified,20260313_204505,experiments/qubit_stratified/20260313_204505,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,7.0,False,experiments/qubit_stratified/20260313_204505/qubit_model_comparison.csv,dummy_most_frequent,Dummy Most Frequent,0.3336609336609336,0.5007374631268436,0.3333333333333333,0.5,,,,,7.0,7.0,,False,False
classification_stratified,qubit_stratified,20260313_204505,experiments/qubit_stratified/20260313_204505,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,7.0,False,experiments/qubit_stratified/20260313_204505/qubit_model_comparison.csv,logistic_regression,Logistic Regression,0.4976059349276332,0.4985250737463126,0.4860817062651925,0.4867256637168141,,,,,7.0,7.0,,True,False
classification_stratified,qubit_stratified,20260313_204505,experiments/qubit_stratified/20260313_204505,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,7.0,False,experiments/qubit_stratified/20260313_204505/qubit_model_comparison.csv,random_forest,Random Forest,0.4886708111711172,0.4889380530973451,0.4909909909909909,0.4911504424778761,,,,,7.0,7.0,,False,True
classification_stratified,qubit_stratified,20260313_204505,experiments/qubit_stratified/20260313_204505,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,7.0,False,experiments/qubit_stratified/20260313_204505/qubit_model_comparison.csv,xgboost,XGBoost,0.4904010387618516,0.4911504424778761,0.46851666764654,0.4690265486725664,,,,,7.0,7.0,,False,False
classification_stratified,qubit_stratified,20260313_204505,experiments/qubit_stratified/20260313_204505,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,8.0,False,experiments/qubit_stratified/20260313_204505/qubit_model_comparison.csv,dummy_most_frequent,Dummy Most Frequent,0.3336557059961315,0.5007256894049347,0.3333333333333333,0.5,,,,,7.0,7.0,,False,False
classification_stratified,qubit_stratified,20260313_204505,experiments/qubit_stratified/20260313_204505,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,8.0,False,experiments/qubit_stratified/20260313_204505/qubit_model_comparison.csv,logistic_regression,Logistic Regression,0.5065810324724738,0.5072568940493469,0.5125920039355925,0.5130434782608696,,,,,7.0,7.0,,False,False
