experiment_family,run_root,run_name,run_directory,dataset_path,dataset_name,cleaned_dataset_path,feature_set_name,prediction_context,target_kind,selection_scope,subset_column,subset_value,tuning_applied,source_table,model_name,model_display_name,validation_macro_f1,validation_accuracy,test_macro_f1,test_accuracy,validation_r2,test_r2,validation_mae,test_mae,validation_feature_columns_before_encoding,test_feature_columns_before_encoding,best_params,is_best_validation_in_scope,is_best_test_in_scope
classification_stratified,qubit_stratified,20260313_204505,experiments/qubit_stratified/20260313_204505,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,8.0,False,experiments/qubit_stratified/20260313_204505/qubit_model_comparison.csv,random_forest,Random Forest,0.5281070544228439,0.5283018867924528,0.525512907865849,0.5260869565217391,,,,,7.0,7.0,,False,False
classification_stratified,qubit_stratified,20260313_204505,experiments/qubit_stratified/20260313_204505,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,8.0,False,experiments/qubit_stratified/20260313_204505/qubit_model_comparison.csv,xgboost,XGBoost,0.5376479505383922,0.5377358490566038,0.539052012629748,0.5391304347826087,,,,,7.0,7.0,,True,True
classification_stratified,qubit_stratified,20260313_204505,experiments/qubit_stratified/20260313_204505,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,9.0,False,experiments/qubit_stratified/20260313_204505/qubit_model_comparison.csv,dummy_most_frequent,Dummy Most Frequent,0.3348039215686274,0.5033161385408991,0.3348017621145374,0.5033112582781457,,,,,7.0,7.0,,False,False
classification_stratified,qubit_stratified,20260313_204505,experiments/qubit_stratified/20260313_204505,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,9.0,False,experiments/qubit_stratified/20260313_204505/qubit_model_comparison.csv,logistic_regression,Logistic Regression,0.5105821034881615,0.5232129697862933,0.5202230126693578,0.5320088300220751,,,,,7.0,7.0,,True,True
classification_stratified,qubit_stratified,20260313_204505,experiments/qubit_stratified/20260313_204505,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,9.0,False,experiments/qubit_stratified/20260313_204505/qubit_model_comparison.csv,random_forest,Random Forest,0.4853714341216612,0.4878408253500368,0.4755843204298449,0.4768211920529801,,,,,7.0,7.0,,False,False
classification_stratified,qubit_stratified,20260313_204505,experiments/qubit_stratified/20260313_204505,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,9.0,False,experiments/qubit_stratified/20260313_204505/qubit_model_comparison.csv,xgboost,XGBoost,0.4885708017273588,0.4885777450257922,0.5076398941381176,0.5077262693156733,,,,,7.0,7.0,,False,False
classification_stratified,qubit_stratified,20260313_204505,experiments/qubit_stratified/20260313_204505,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,10.0,False,experiments/qubit_stratified/20260313_204505/qubit_model_comparison.csv,dummy_most_frequent,Dummy Most Frequent,0.3344693281402142,0.5025603511338698,0.3343065693430657,0.5021929824561403,,,,,7.0,7.0,,False,False
classification_stratified,qubit_stratified,20260313_204505,experiments/qubit_stratified/20260313_204505,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,10.0,False,experiments/qubit_stratified/20260313_204505/qubit_model_comparison.csv,logistic_regression,Logistic Regression,0.4940751850493105,0.4981711777615216,0.5106818846941762,0.5175438596491229,,,,,7.0,7.0,,True,True
classification_stratified,qubit_stratified,20260313_204505,experiments/qubit_stratified/20260313_204505,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,10.0,False,experiments/qubit_stratified/20260313_204505/qubit_model_comparison.csv,random_forest,Random Forest,0.4922536209169411,0.4937820043891733,0.4671838258466462,0.4714912280701754,,,,,7.0,7.0,,False,False
classification_stratified,qubit_stratified,20260313_204505,experiments/qubit_stratified/20260313_204505,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,10.0,False,experiments/qubit_stratified/20260313_204505/qubit_model_comparison.csv,xgboost,XGBoost,0.4893925577731542,0.4893928310168252,0.4814586385012721,0.4824561403508772,,,,,7.0,7.0,,False,False
classification_stratified,qubit_stratified,20260313_204505,experiments/qubit_stratified/20260313_204505,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,11.0,False,experiments/qubit_stratified/20260313_204505/qubit_model_comparison.csv,dummy_most_frequent,Dummy Most Frequent,0.3362360909530721,0.5065597667638484,0.336231884057971,0.5065502183406113,,,,,7.0,7.0,,False,False
classification_stratified,qubit_stratified,20260313_204505,experiments/qubit_stratified/20260313_204505,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,11.0,False,experiments/qubit_stratified/20260313_204505/qubit_model_comparison.csv,logistic_regression,Logistic Regression,0.4821641738641949,0.4985422740524781,0.5094414471596319,0.5283842794759825,,,,,7.0,7.0,,False,True
classification_stratified,qubit_stratified,20260313_204505,experiments/qubit_stratified/20260313_204505,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,11.0,False,experiments/qubit_stratified/20260313_204505/qubit_model_comparison.csv,random_forest,Random Forest,0.512975821619998,0.5167638483965015,0.4760357785898061,0.482532751091703,,,,,7.0,7.0,,False,False
classification_stratified,qubit_stratified,20260313_204505,experiments/qubit_stratified/20260313_204505,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,11.0,False,experiments/qubit_stratified/20260313_204505/qubit_model_comparison.csv,xgboost,XGBoost,0.5194339603587285,0.5196793002915452,0.4912670445840356,0.4934497816593886,,,,,7.0,7.0,,True,False
classification_stratified,qubit_stratified,20260313_204505,experiments/qubit_stratified/20260313_204505,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,12.0,False,experiments/qubit_stratified/20260313_204505/qubit_model_comparison.csv,dummy_most_frequent,Dummy Most Frequent,0.3362658846529814,0.5066273932253313,0.3357771260997067,0.5055187637969095,,,,,7.0,7.0,,False,False
classification_stratified,qubit_stratified,20260313_204505,experiments/qubit_stratified/20260313_204505,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,12.0,False,experiments/qubit_stratified/20260313_204505/qubit_model_comparison.csv,logistic_regression,Logistic Regression,0.4756464194444754,0.4904270986745213,0.441170204860165,0.4503311258278146,,,,,7.0,7.0,,False,False
classification_stratified,qubit_stratified,20260313_204505,experiments/qubit_stratified/20260313_204505,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,12.0,False,experiments/qubit_stratified/20260313_204505/qubit_model_comparison.csv,random_forest,Random Forest,0.4744030438205195,0.4786450662739323,0.4718106995884774,0.4746136865342163,,,,,7.0,7.0,,False,False
classification_stratified,qubit_stratified,20260313_204505,experiments/qubit_stratified/20260313_204505,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,12.0,False,experiments/qubit_stratified/20260313_204505/qubit_model_comparison.csv,xgboost,XGBoost,0.4895590941582637,0.4904270986745213,0.4785992976980101,0.4790286975717439,,,,,7.0,7.0,,True,True
classification_stratified,qubit_stratified,20260313_204505,experiments/qubit_stratified/20260313_204505,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,13.0,False,experiments/qubit_stratified/20260313_204505/qubit_model_comparison.csv,dummy_most_frequent,Dummy Most Frequent,0.3352855051244509,0.5044052863436124,0.3352855051244509,0.5044052863436124,,,,,7.0,7.0,,False,False
classification_stratified,qubit_stratified,20260313_204505,experiments/qubit_stratified/20260313_204505,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,13.0,False,experiments/qubit_stratified/20260313_204505/qubit_model_comparison.csv,logistic_regression,Logistic Regression,0.4613194114855244,0.4713656387665198,0.4831204831204831,0.4933920704845815,,,,,7.0,7.0,,False,False
classification_stratified,qubit_stratified,20260313_204505,experiments/qubit_stratified/20260313_204505,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,13.0,False,experiments/qubit_stratified/20260313_204505/qubit_model_comparison.csv,random_forest,Random Forest,0.496084446515481,0.4963289280469897,0.506569626394954,0.5066079295154186,,,,,7.0,7.0,,False,True
classification_stratified,qubit_stratified,20260313_204505,experiments/qubit_stratified/20260313_204505,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,13.0,False,experiments/qubit_stratified/20260313_204505/qubit_model_comparison.csv,xgboost,XGBoost,0.5006469979296067,0.5007342143906021,0.4661211320167936,0.4669603524229075,,,,,7.0,7.0,,True,False
classification_stratified,qubit_stratified,20260313_204505,experiments/qubit_stratified/20260313_204505,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,14.0,False,experiments/qubit_stratified/20260313_204505/qubit_model_comparison.csv,dummy_most_frequent,Dummy Most Frequent,0.3354399611084103,0.5047549378200439,0.3352769679300291,0.5043859649122807,,,,,7.0,7.0,,False,False
classification_stratified,qubit_stratified,20260313_204505,experiments/qubit_stratified/20260313_204505,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,14.0,False,experiments/qubit_stratified/20260313_204505/qubit_model_comparison.csv,logistic_regression,Logistic Regression,0.4973426688892111,0.5047549378200439,0.478984375,0.4868421052631579,,,,,7.0,7.0,,False,False
classification_stratified,qubit_stratified,20260313_204505,experiments/qubit_stratified/20260313_204505,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,14.0,False,experiments/qubit_stratified/20260313_204505/qubit_model_comparison.csv,random_forest,Random Forest,0.5109583326127933,0.5157278712509145,0.5283010621093579,0.5328947368421053,,,,,7.0,7.0,,True,True
classification_stratified,qubit_stratified,20260313_204505,experiments/qubit_stratified/20260313_204505,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,14.0,False,experiments/qubit_stratified/20260313_204505/qubit_model_comparison.csv,xgboost,XGBoost,0.4923165014876811,0.4923189465983906,0.5240655857554435,0.5241228070175439,,,,,7.0,7.0,,False,False
classification_stratified,qubit_stratified,20260313_204505,experiments/qubit_stratified/20260313_204505,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,15.0,False,experiments/qubit_stratified/20260313_204505/qubit_model_comparison.csv,dummy_most_frequent,Dummy Most Frequent,0.3351298383145517,0.5040530582166544,0.3348017621145374,0.5033112582781457,,,,,7.0,7.0,,False,False
classification_stratified,qubit_stratified,20260313_204505,experiments/qubit_stratified/20260313_204505,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,15.0,False,experiments/qubit_stratified/20260313_204505/qubit_model_comparison.csv,logistic_regression,Logistic Regression,0.4938630237802617,0.505526897568165,0.4387514487830222,0.4525386313465783,,,,,7.0,7.0,,False,False
classification_stratified,qubit_stratified,20260313_204505,experiments/qubit_stratified/20260313_204505,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,15.0,False,experiments/qubit_stratified/20260313_204505/qubit_model_comparison.csv,random_forest,Random Forest,0.4895390302239617,0.4900515843773029,0.471158871657101,0.4724061810154525,,,,,7.0,7.0,,False,False
classification_stratified,qubit_stratified,20260313_204505,experiments/qubit_stratified/20260313_204505,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,15.0,False,experiments/qubit_stratified/20260313_204505/qubit_model_comparison.csv,xgboost,XGBoost,0.4992791360283628,0.4996315401621223,0.4964899964899965,0.4966887417218543,,,,,7.0,7.0,,True,True
classification_stratified,qubit_stratified,20260313_223849,experiments/qubit_stratified/20260313_223849,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,5.0,False,experiments/qubit_stratified/20260313_223849/qubit_model_comparison.csv,dummy_most_frequent,Dummy Most Frequent,0.3380350194552529,0.5106539309331374,0.3381924198250728,0.5110132158590308,,,,,6.0,6.0,,False,False
classification_stratified,qubit_stratified,20260313_223849,experiments/qubit_stratified/20260313_223849,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,5.0,False,experiments/qubit_stratified/20260313_223849/qubit_model_comparison.csv,logistic_regression,Logistic Regression,0.3466078999577758,0.5121234386480529,0.3471026517000162,0.513215859030837,,,,,6.0,6.0,,False,False
classification_stratified,qubit_stratified,20260313_223849,experiments/qubit_stratified/20260313_223849,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,5.0,False,experiments/qubit_stratified/20260313_223849/qubit_model_comparison.csv,random_forest,Random Forest,0.5134822248458613,0.5194709772226305,0.4767075445096885,0.486784140969163,,,,,6.0,6.0,,True,True
classification_stratified,qubit_stratified,20260313_223849,experiments/qubit_stratified/20260313_223849,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,5.0,False,experiments/qubit_stratified/20260313_223849/qubit_model_comparison.csv,xgboost,XGBoost,0.5010967352430766,0.5025716385011021,0.469884207453537,0.4713656387665198,,,,,6.0,6.0,,False,False
classification_stratified,qubit_stratified,20260313_223849,experiments/qubit_stratified/20260313_223849,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,6.0,False,experiments/qubit_stratified/20260313_223849/qubit_model_comparison.csv,dummy_most_frequent,Dummy Most Frequent,0.3331704934049829,0.4996336996336996,0.3328445747800586,0.4989010989010989,,,,,6.0,6.0,,False,False
classification_stratified,qubit_stratified,20260313_223849,experiments/qubit_stratified/20260313_223849,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,6.0,False,experiments/qubit_stratified/20260313_223849/qubit_model_comparison.csv,logistic_regression,Logistic Regression,0.4859406158547639,0.4886446886446886,0.5123115098301203,0.5186813186813187,,,,,6.0,6.0,,False,False
classification_stratified,qubit_stratified,20260313_223849,experiments/qubit_stratified/20260313_223849,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,6.0,False,experiments/qubit_stratified/20260313_223849/qubit_model_comparison.csv,random_forest,Random Forest,0.5084238531016987,0.5084249084249084,0.5091218716890581,0.5098901098901099,,,,,6.0,6.0,,False,False
classification_stratified,qubit_stratified,20260313_223849,experiments/qubit_stratified/20260313_223849,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,6.0,False,experiments/qubit_stratified/20260313_223849/qubit_model_comparison.csv,xgboost,XGBoost,0.5215952888666089,0.5216117216117216,0.5493112228874039,0.5494505494505495,,,,,6.0,6.0,,True,True
classification_stratified,qubit_stratified,20260313_223849,experiments/qubit_stratified/20260313_223849,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,7.0,False,experiments/qubit_stratified/20260313_223849/qubit_model_comparison.csv,dummy_most_frequent,Dummy Most Frequent,0.3336609336609336,0.5007374631268436,0.3333333333333333,0.5,,,,,6.0,6.0,,False,False
classification_stratified,qubit_stratified,20260313_223849,experiments/qubit_stratified/20260313_223849,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,7.0,False,experiments/qubit_stratified/20260313_223849/qubit_model_comparison.csv,logistic_regression,Logistic Regression,0.5039512126774638,0.5051622418879056,0.5055699170521379,0.5066371681415929,,,,,6.0,6.0,,False,True
classification_stratified,qubit_stratified,20260313_223849,experiments/qubit_stratified/20260313_223849,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,7.0,False,experiments/qubit_stratified/20260313_223849/qubit_model_comparison.csv,random_forest,Random Forest,0.5070647264336791,0.5073746312684366,0.4839449428897633,0.4845132743362831,,,,,6.0,6.0,,True,False
classification_stratified,qubit_stratified,20260313_223849,experiments/qubit_stratified/20260313_223849,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,7.0,False,experiments/qubit_stratified/20260313_223849/qubit_model_comparison.csv,xgboost,XGBoost,0.4918257220109099,0.4918879056047198,0.4909012556071379,0.4911504424778761,,,,,6.0,6.0,,False,False
classification_stratified,qubit_stratified,20260313_223849,experiments/qubit_stratified/20260313_223849,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,8.0,False,experiments/qubit_stratified/20260313_223849/qubit_model_comparison.csv,dummy_most_frequent,Dummy Most Frequent,0.3336557059961315,0.5007256894049347,0.3333333333333333,0.5,,,,,6.0,6.0,,False,False
