experiment_family,run_root,run_name,run_directory,dataset_path,dataset_name,cleaned_dataset_path,feature_set_name,prediction_context,target_kind,selection_scope,subset_column,subset_value,tuning_applied,source_table,model_name,model_display_name,validation_macro_f1,validation_accuracy,test_macro_f1,test_accuracy,validation_r2,test_r2,validation_mae,test_mae,validation_feature_columns_before_encoding,test_feature_columns_before_encoding,best_params,is_best_validation_in_scope,is_best_test_in_scope
classification_stratified,qubit_stratified,20260313_223849,experiments/qubit_stratified/20260313_223849,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,8.0,False,experiments/qubit_stratified/20260313_223849/qubit_model_comparison.csv,logistic_regression,Logistic Regression,0.5114712585464675,0.5123367198838897,0.5189081495994057,0.5195652173913043,,,,,6.0,6.0,,False,False
classification_stratified,qubit_stratified,20260313_223849,experiments/qubit_stratified/20260313_223849,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,8.0,False,experiments/qubit_stratified/20260313_223849/qubit_model_comparison.csv,random_forest,Random Forest,0.52606866214523,0.5261248185776488,0.5434782608695652,0.5434782608695652,,,,,6.0,6.0,,True,True
classification_stratified,qubit_stratified,20260313_223849,experiments/qubit_stratified/20260313_223849,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,8.0,False,experiments/qubit_stratified/20260313_223849/qubit_model_comparison.csv,xgboost,XGBoost,0.5232097575618735,0.52322206095791,0.5389909991679904,0.5391304347826087,,,,,6.0,6.0,,False,False
classification_stratified,qubit_stratified,20260313_223849,experiments/qubit_stratified/20260313_223849,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,9.0,False,experiments/qubit_stratified/20260313_223849/qubit_model_comparison.csv,dummy_most_frequent,Dummy Most Frequent,0.3348039215686274,0.5033161385408991,0.3348017621145374,0.5033112582781457,,,,,6.0,6.0,,False,False
classification_stratified,qubit_stratified,20260313_223849,experiments/qubit_stratified/20260313_223849,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,9.0,False,experiments/qubit_stratified/20260313_223849/qubit_model_comparison.csv,logistic_regression,Logistic Regression,0.5119248585809095,0.5239498894620487,0.5202230126693578,0.5320088300220751,,,,,6.0,6.0,,True,True
classification_stratified,qubit_stratified,20260313_223849,experiments/qubit_stratified/20260313_223849,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,9.0,False,experiments/qubit_stratified/20260313_223849/qubit_model_comparison.csv,random_forest,Random Forest,0.485963836542261,0.4878408253500368,0.5073192239858906,0.5099337748344371,,,,,6.0,6.0,,False,False
classification_stratified,qubit_stratified,20260313_223849,experiments/qubit_stratified/20260313_223849,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,9.0,False,experiments/qubit_stratified/20260313_223849/qubit_model_comparison.csv,xgboost,XGBoost,0.4863491339399419,0.4863669859985262,0.465718574547723,0.4657836644591611,,,,,6.0,6.0,,False,False
classification_stratified,qubit_stratified,20260313_223849,experiments/qubit_stratified/20260313_223849,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,10.0,False,experiments/qubit_stratified/20260313_223849/qubit_model_comparison.csv,dummy_most_frequent,Dummy Most Frequent,0.3344693281402142,0.5025603511338698,0.3343065693430657,0.5021929824561403,,,,,6.0,6.0,,False,False
classification_stratified,qubit_stratified,20260313_223849,experiments/qubit_stratified/20260313_223849,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,10.0,False,experiments/qubit_stratified/20260313_223849/qubit_model_comparison.csv,logistic_regression,Logistic Regression,0.5068066520375195,0.5106071689831748,0.5037216985715673,0.5087719298245614,,,,,6.0,6.0,,True,True
classification_stratified,qubit_stratified,20260313_223849,experiments/qubit_stratified/20260313_223849,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,10.0,False,experiments/qubit_stratified/20260313_223849/qubit_model_comparison.csv,random_forest,Random Forest,0.4932596234573365,0.4945135332845647,0.4820379569729972,0.4890350877192982,,,,,6.0,6.0,,False,False
classification_stratified,qubit_stratified,20260313_223849,experiments/qubit_stratified/20260313_223849,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,10.0,False,experiments/qubit_stratified/20260313_223849/qubit_model_comparison.csv,xgboost,XGBoost,0.4658578518483627,0.4659839063643013,0.4499662259963331,0.4517543859649123,,,,,6.0,6.0,,False,False
classification_stratified,qubit_stratified,20260313_223849,experiments/qubit_stratified/20260313_223849,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,11.0,False,experiments/qubit_stratified/20260313_223849/qubit_model_comparison.csv,dummy_most_frequent,Dummy Most Frequent,0.3362360909530721,0.5065597667638484,0.336231884057971,0.5065502183406113,,,,,6.0,6.0,,False,False
classification_stratified,qubit_stratified,20260313_223849,experiments/qubit_stratified/20260313_223849,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,11.0,False,experiments/qubit_stratified/20260313_223849/qubit_model_comparison.csv,logistic_regression,Logistic Regression,0.4929718941562215,0.5087463556851312,0.4459832427334982,0.4650655021834061,,,,,6.0,6.0,,False,False
classification_stratified,qubit_stratified,20260313_223849,experiments/qubit_stratified/20260313_223849,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,11.0,False,experiments/qubit_stratified/20260313_223849/qubit_model_comparison.csv,random_forest,Random Forest,0.5174178925761204,0.5204081632653061,0.513856723791879,0.519650655021834,,,,,6.0,6.0,,False,True
classification_stratified,qubit_stratified,20260313_223849,experiments/qubit_stratified/20260313_223849,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,11.0,False,experiments/qubit_stratified/20260313_223849/qubit_model_comparison.csv,xgboost,XGBoost,0.5243770682864167,0.5247813411078717,0.4994631071065529,0.5,,,,,6.0,6.0,,True,False
classification_stratified,qubit_stratified,20260313_223849,experiments/qubit_stratified/20260313_223849,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,12.0,False,experiments/qubit_stratified/20260313_223849/qubit_model_comparison.csv,dummy_most_frequent,Dummy Most Frequent,0.3362658846529814,0.5066273932253313,0.3357771260997067,0.5055187637969095,,,,,6.0,6.0,,False,False
classification_stratified,qubit_stratified,20260313_223849,experiments/qubit_stratified/20260313_223849,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,12.0,False,experiments/qubit_stratified/20260313_223849/qubit_model_comparison.csv,logistic_regression,Logistic Regression,0.4771618922206475,0.4918998527245949,0.441170204860165,0.4503311258278146,,,,,6.0,6.0,,False,False
classification_stratified,qubit_stratified,20260313_223849,experiments/qubit_stratified/20260313_223849,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,12.0,False,experiments/qubit_stratified/20260313_223849/qubit_model_comparison.csv,random_forest,Random Forest,0.4580709350126826,0.4624447717231222,0.4758312694184438,0.4812362030905077,,,,,6.0,6.0,,False,True
classification_stratified,qubit_stratified,20260313_223849,experiments/qubit_stratified/20260313_223849,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,12.0,False,experiments/qubit_stratified/20260313_223849/qubit_model_comparison.csv,xgboost,XGBoost,0.4814133189202109,0.4823269513991163,0.467326655379526,0.4679911699779249,,,,,6.0,6.0,,True,False
classification_stratified,qubit_stratified,20260313_223849,experiments/qubit_stratified/20260313_223849,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,13.0,False,experiments/qubit_stratified/20260313_223849/qubit_model_comparison.csv,dummy_most_frequent,Dummy Most Frequent,0.3352855051244509,0.5044052863436124,0.3352855051244509,0.5044052863436124,,,,,6.0,6.0,,False,False
classification_stratified,qubit_stratified,20260313_223849,experiments/qubit_stratified/20260313_223849,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,13.0,False,experiments/qubit_stratified/20260313_223849/qubit_model_comparison.csv,logistic_regression,Logistic Regression,0.4619573369229289,0.4720998531571219,0.4850389566647349,0.4955947136563877,,,,,6.0,6.0,,False,False
classification_stratified,qubit_stratified,20260313_223849,experiments/qubit_stratified/20260313_223849,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,13.0,False,experiments/qubit_stratified/20260313_223849/qubit_model_comparison.csv,random_forest,Random Forest,0.4675679916402594,0.4676945668135095,0.5109752547307133,0.5110132158590308,,,,,6.0,6.0,,False,True
classification_stratified,qubit_stratified,20260313_223849,experiments/qubit_stratified/20260313_223849,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,13.0,False,experiments/qubit_stratified/20260313_223849/qubit_model_comparison.csv,xgboost,XGBoost,0.5035640263037003,0.5036710719530103,0.5065983542928116,0.5066079295154186,,,,,6.0,6.0,,True,False
classification_stratified,qubit_stratified,20260313_223849,experiments/qubit_stratified/20260313_223849,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,14.0,False,experiments/qubit_stratified/20260313_223849/qubit_model_comparison.csv,dummy_most_frequent,Dummy Most Frequent,0.3354399611084103,0.5047549378200439,0.3352769679300291,0.5043859649122807,,,,,6.0,6.0,,False,False
classification_stratified,qubit_stratified,20260313_223849,experiments/qubit_stratified/20260313_223849,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,14.0,False,experiments/qubit_stratified/20260313_223849/qubit_model_comparison.csv,logistic_regression,Logistic Regression,0.4963252556343906,0.5040234089246525,0.478984375,0.4868421052631579,,,,,6.0,6.0,,False,False
classification_stratified,qubit_stratified,20260313_223849,experiments/qubit_stratified/20260313_223849,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,14.0,False,experiments/qubit_stratified/20260313_223849/qubit_model_comparison.csv,random_forest,Random Forest,0.5043539163158051,0.5076810534016094,0.4986111111111111,0.5,,,,,6.0,6.0,,False,False
classification_stratified,qubit_stratified,20260313_223849,experiments/qubit_stratified/20260313_223849,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,14.0,False,experiments/qubit_stratified/20260313_223849/qubit_model_comparison.csv,xgboost,XGBoost,0.5075756480929877,0.5076810534016094,0.5196790934582586,0.5197368421052632,,,,,6.0,6.0,,True,True
classification_stratified,qubit_stratified,20260313_223849,experiments/qubit_stratified/20260313_223849,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,15.0,False,experiments/qubit_stratified/20260313_223849/qubit_model_comparison.csv,dummy_most_frequent,Dummy Most Frequent,0.3351298383145517,0.5040530582166544,0.3348017621145374,0.5033112582781457,,,,,6.0,6.0,,False,False
classification_stratified,qubit_stratified,20260313_223849,experiments/qubit_stratified/20260313_223849,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,15.0,False,experiments/qubit_stratified/20260313_223849/qubit_model_comparison.csv,logistic_regression,Logistic Regression,0.4971094540437918,0.5084745762711864,0.4448086887206058,0.4569536423841059,,,,,6.0,6.0,,True,False
classification_stratified,qubit_stratified,20260313_223849,experiments/qubit_stratified/20260313_223849,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,15.0,False,experiments/qubit_stratified/20260313_223849/qubit_model_comparison.csv,random_forest,Random Forest,0.4864743603356076,0.4878408253500368,0.4594483568075117,0.4613686534216336,,,,,6.0,6.0,,False,False
classification_stratified,qubit_stratified,20260313_223849,experiments/qubit_stratified/20260313_223849,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,qubit_count subgroup,qubit_count,15.0,False,experiments/qubit_stratified/20260313_223849/qubit_model_comparison.csv,xgboost,XGBoost,0.4907785488643775,0.4907885040530582,0.5075726924858027,0.5077262693156733,,,,,6.0,6.0,,False,True
classification_tuned,tuned_classification,20260313_224958,experiments/tuned_classification/20260313_224958,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,run,qubit_count,6.0,True,experiments/tuned_classification/20260313_224958/tuned_model_comparison.csv,random_forest,Random Forest,0.5362138844777322,,0.5293582674927528,0.5304347826086957,,,,,,,"{'max_depth': 12, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",False,True
classification_tuned,tuned_classification,20260313_224958,experiments/tuned_classification/20260313_224958,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,run,qubit_count,6.0,True,experiments/tuned_classification/20260313_224958/tuned_model_comparison.csv,xgboost,XGBoost,0.5413642960812772,,0.5152151002603982,0.5152173913043478,,,,,,,"{'learning_rate': 0.05, 'max_depth': 8, 'n_estimators': 200}",True,False
classification_tuned,tuned_classification,20260313_225202,experiments/tuned_classification/20260313_225202,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,run,qubit_count,6.0,True,experiments/tuned_classification/20260313_225202/tuned_model_comparison.csv,random_forest,Random Forest,0.5223379132674968,,0.5139476317303184,0.5142857142857142,,,,,,,"{'max_depth': 8, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",False,False
classification_tuned,tuned_classification,20260313_225202,experiments/tuned_classification/20260313_225202,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,run,qubit_count,6.0,True,experiments/tuned_classification/20260313_225202/tuned_model_comparison.csv,xgboost,XGBoost,0.526006308430401,,0.5400906325416286,0.5406593406593406,,,,,,,"{'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 400}",True,True
classification_tuned,tuned_classification,20260313_225237,experiments/tuned_classification/20260313_225237,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,run,qubit_count,8.0,True,experiments/tuned_classification/20260313_225237/tuned_model_comparison.csv,random_forest,Random Forest,0.5362138844777322,,0.5293582674927528,0.5304347826086957,,,,,,,"{'max_depth': 12, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",False,True
classification_tuned,tuned_classification,20260313_225237,experiments/tuned_classification/20260313_225237,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,baseline_raw,pre_execution,fault_type_classification,run,qubit_count,8.0,True,experiments/tuned_classification/20260313_225237/tuned_model_comparison.csv,xgboost,XGBoost,0.5413642960812772,,0.5152151002603982,0.5152173913043478,,,,,,,"{'learning_rate': 0.05, 'max_depth': 8, 'n_estimators': 200}",True,False
fidelity_regression,fidelity_regression,20260313_203701,experiments/fidelity_regression/20260313_203701,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,enhanced_topology,pre_execution,fidelity_regression,run,,,False,experiments/fidelity_regression/20260313_203701/model_comparison.csv,dummy_mean,Dummy Mean,,,,,-1.637191640813107e-05,-0.0004934788900656,0.2215365856366653,0.2187440073887509,14.0,14.0,,False,False
fidelity_regression,fidelity_regression,20260313_203701,experiments/fidelity_regression/20260313_203701,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,enhanced_topology,pre_execution,fidelity_regression,run,,,False,experiments/fidelity_regression/20260313_203701/model_comparison.csv,random_forest_regressor,Random Forest Regressor,,,,,0.9409697368323552,0.9411725283748176,0.043332605891438,0.0428651714378485,14.0,14.0,,True,True
fidelity_regression,fidelity_regression,20260313_203701,experiments/fidelity_regression/20260313_203701,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,enhanced_topology,pre_execution,fidelity_regression,run,,,False,experiments/fidelity_regression/20260313_203701/model_comparison.csv,xgboost_regressor,XGBoost Regressor,,,,,0.9405122887399652,0.9408052979474288,0.0434980757482315,0.0430745657869216,14.0,14.0,,False,False
rf_baseline_single_model,rf_baseline,20260313_182546,experiments/rf_baseline/20260313_182546,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,topology_aware,pre_execution,fault_type_classification,run,,,False,experiments/rf_baseline/20260313_182546/metrics.json,dummy_most_frequent,Dummy Most Frequent,,,0.4952232687598131,0.49549864959487844,,,,,,16.0,,False,True
rf_baseline_single_model,rf_baseline,20260313_182825,experiments/rf_baseline/20260313_182825,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,topology_aware,pre_execution,fault_type_classification,run,,,False,experiments/rf_baseline/20260313_182825/metrics.json,dummy_most_frequent,Dummy Most Frequent,,,0.49052434050498483,0.49359807942382716,,,,,,12.0,,False,True
rf_baseline_single_model,rf_baseline,20260313_193643,experiments/rf_baseline/20260313_193643,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,topology_aware,pre_execution,fault_type_classification,run,,,False,experiments/rf_baseline/20260313_193643/metrics.json,dummy_most_frequent,Dummy Most Frequent,,,0.49052434050498483,0.49359807942382716,,,,,,12.0,,False,True
rf_baseline_single_model,rf_baseline,20260313_200850,experiments/rf_baseline/20260313_200850,data/raw/NISQ-FaultLogs-100K.csv,NISQ-FaultLogs-100K.csv,data/interim/nisq_fault_logs_cleaned.parquet,topology_aware,pre_execution,fault_type_classification,run,,,False,experiments/rf_baseline/20260313_200850/metrics.json,random_forest,Random Forest,0.49646019650513323,0.5004334778259419,0.49242273736771713,0.4972994598919784,,,,,12.0,12.0,,True,True
